crime_code,year,latitude,longitude
99,1234,55.5734,13.0178
99,1234,55.5734,13.0194
99,1234,55.5734,13.0224
99,1234,55.5734,13.0232
99,1234,55.5734,13.0234
99,1234,55.5734,13.0243
99,1234,55.5734,13.0246
99,1234,55.5734,13.0248
99,1234,55.5734,13.026
99,1234,55.5734,13.027
99,1234,55.5734,13.0271
99,1234,55.5734,13.0272
99,1234,55.5734,13.0275
99,1234,55.5734,13.0282
99,1234,55.5734,13.0286
99,1234,55.5734,13.029
99,1234,55.5734,13.0295
99,1234,55.5734,13.0299
99,1234,55.5734,13.0303
99,1234,55.5734,13.031
99,1234,55.5734,13.0313
99,1234,55.5734,13.0319
99,1234,55.5734,13.0324
99,1234,55.5734,13.0578
99,1234,55.5734,13.0644
99,1234,55.5734,13.0767
99,1234,55.5735,12.9325
99,1234,55.5735,12.9342
99,1234,55.5735,12.9434
99,1234,55.5735,12.9442
99,1234,55.5735,12.9448
99,1234,55.5735,12.947
99,1234,55.5735,12.9483
99,1234,55.5735,12.9602
99,1234,55.5735,13.0006
99,1234,55.5735,13.0015
99,1234,55.5735,13.0087
99,1234,55.5735,13.0139
99,1234,55.5735,13.0185
99,1234,55.5735,13.0188
99,1234,55.5735,13.0195
99,1234,55.5735,13.0199
99,1234,55.5735,13.0199
99,1234,55.5735,13.0199
99,1234,55.5735,13.0203
99,1234,55.5735,13.0238
99,1234,55.5735,13.0251
99,1234,55.5735,13.026
99,1234,55.5735,13.026
99,1234,55.5735,13.0265
99,1234,55.5735,13.0268
99,1234,55.5735,13.0273
99,1234,55.5735,13.0291
99,1234,55.5735,13.0304
99,1234,55.5735,13.0315
99,1234,55.5735,13.0317
99,1234,55.5735,13.0318
99,1234,55.5735,13.0319
99,1234,55.5735,13.0323
99,1234,55.5735,13.0336
99,1234,55.5735,13.0343
99,1234,55.5735,13.0679
99,1234,55.5735,13.0798
99,1234,55.5736,12.9215
99,1234,55.5736,12.9416
99,1234,55.5736,12.9416
99,1234,55.5736,12.9805
99,1234,55.5736,12.9835
99,1234,55.5736,12.9846
99,1234,55.5736,12.9857
99,1234,55.5736,12.9859
99,1234,55.5736,12.9878
99,1234,55.5736,12.9889
99,1234,55.5736,12.9893
99,1234,55.5736,12.9896
99,1234,55.5736,12.9896
99,1234,55.5736,12.9897
99,1234,55.5736,12.9907
99,1234,55.5736,12.9912
99,1234,55.5736,12.9916
99,1234,55.5736,13.0007
99,1234,55.5736,13.0008
99,1234,55.5736,13.0013
99,1234,55.5736,13.0028
99,1234,55.5736,13.0043
99,1234,55.5736,13.0048
99,1234,55.5736,13.0062
99,1234,55.5736,13.018
99,1234,55.5736,13.0188
99,1234,55.5736,13.0211
99,1234,55.5736,13.0223
99,1234,55.5736,13.0247
99,1234,55.5736,13.0248
99,1234,55.5736,13.0257
99,1234,55.5736,13.0261
99,1234,55.5736,13.0261
99,1234,55.5736,13.0261
99,1234,55.5736,13.0277
99,1234,55.5736,13.0288
99,1234,55.5736,13.029
99,1234,55.5736,13.0293
99,1234,55.5736,13.0294
99,1234,55.5736,13.0295
99,1234,55.5736,13.0301
99,1234,55.5736,13.0304
99,1234,55.5736,13.0305
99,1234,55.5736,13.0306
99,1234,55.5736,13.0308
99,1234,55.5736,13.0311
99,1234,55.5736,13.0326
99,1234,55.5736,13.034
99,1234,55.5736,13.0534
99,1234,55.5736,13.0646
99,1234,55.5736,13.0647
99,1234,55.5736,13.0672
99,1234,55.5736,13.0686
99,1234,55.5736,13.1479
99,1234,55.5737,12.9307
99,1234,55.5737,12.9406
99,1234,55.5737,12.943
99,1234,55.5737,12.9806
99,1234,55.5737,12.9841
99,1234,55.5737,12.9856
99,1234,55.5737,12.9863
99,1234,55.5737,12.9864
99,1234,55.5737,12.9866
99,1234,55.5737,12.9874
99,1234,55.5737,12.9875
99,1234,55.5737,12.9885
99,1234,55.5737,12.9894
99,1234,55.5737,12.9896
99,1234,55.5737,12.9956
99,1234,55.5737,12.9959
99,1234,55.5737,13.0054
99,1234,55.5737,13.0072
99,1234,55.5737,13.012
99,1234,55.5737,13.0157
99,1234,55.5737,13.02
99,1234,55.5737,13.021
99,1234,55.5737,13.0217
99,1234,55.5737,13.0218
99,1234,55.5737,13.0229
99,1234,55.5737,13.0236
99,1234,55.5737,13.0238
99,1234,55.5737,13.0248
99,1234,55.5737,13.0253
99,1234,55.5737,13.0269
99,1234,55.5737,13.0277
99,1234,55.5737,13.0281
99,1234,55.5737,13.029
99,1234,55.5737,13.0296
99,1234,55.5737,13.0297
99,1234,55.5737,13.03
99,1234,55.5737,13.0302
99,1234,55.5737,13.0312
99,1234,55.5737,13.033
99,1234,55.5737,13.0352
99,1234,55.5737,13.0466
99,1234,55.5737,13.0532
99,1234,55.5737,13.0715
99,1234,55.5738,12.9447
99,1234,55.5738,12.946
99,1234,55.5738,12.948
99,1234,55.5738,12.9836
99,1234,55.5738,12.9839
99,1234,55.5738,12.9846
99,1234,55.5738,12.9846
99,1234,55.5738,12.9858
99,1234,55.5738,12.9865
99,1234,55.5738,12.9868
99,1234,55.5738,12.9874
99,1234,55.5738,12.9878
99,1234,55.5738,12.9879
99,1234,55.5738,12.988
99,1234,55.5738,12.9884
99,1234,55.5738,12.9885
99,1234,55.5738,12.9885
99,1234,55.5738,12.9889
99,1234,55.5738,12.9893
99,1234,55.5738,12.9896
99,1234,55.5738,13.0059
99,1234,55.5738,13.012
99,1234,55.5738,13.0218
99,1234,55.5738,13.0218
99,1234,55.5738,13.0244
99,1234,55.5738,13.0268
99,1234,55.5738,13.0273
99,1234,55.5738,13.028
99,1234,55.5738,13.028
99,1234,55.5738,13.0288
99,1234,55.5738,13.029
99,1234,55.5738,13.0294
99,1234,55.5738,13.03
99,1234,55.5738,13.0302
99,1234,55.5738,13.0303
99,1234,55.5738,13.0312
99,1234,55.5738,13.0336
99,1234,55.5738,13.0365
99,1234,55.5738,13.0395
99,1234,55.5738,13.0454
99,1234,55.5738,13.0614
99,1234,55.5738,13.0636
99,1234,55.5738,13.069
99,1234,55.5739,12.9465
99,1234,55.5739,12.9659
99,1234,55.5739,12.983
99,1234,55.5739,12.9854
99,1234,55.5739,12.9855
99,1234,55.5739,12.9856
99,1234,55.5739,12.9863
99,1234,55.5739,12.9873
99,1234,55.5739,12.9884
99,1234,55.5739,12.9887
99,1234,55.5739,12.9887
99,1234,55.5739,12.989
99,1234,55.5739,12.9896
99,1234,55.5739,12.9914
99,1234,55.5739,13.001
99,1234,55.5739,13.0016
99,1234,55.5739,13.004
99,1234,55.5739,13.0047
99,1234,55.5739,13.0059
99,1234,55.5739,13.0079
99,1234,55.5739,13.01
99,1234,55.5739,13.0174
99,1234,55.5739,13.0187
99,1234,55.5739,13.0199
99,1234,55.5739,13.0218
99,1234,55.5739,13.0231
99,1234,55.5739,13.0253
99,1234,55.5739,13.0257
99,1234,55.5739,13.0268
99,1234,55.5739,13.0278
99,1234,55.5739,13.0284
99,1234,55.5739,13.0295
99,1234,55.5739,13.0311
99,1234,55.5739,13.0338
99,1234,55.5739,13.0448
99,1234,55.5739,13.0506
99,1234,55.5739,13.051
99,1234,55.5739,13.0658
99,1234,55.5739,13.0861
99,1234,55.574,12.9442
99,1234,55.574,12.9445
99,1234,55.574,12.9447
99,1234,55.574,12.9494
99,1234,55.574,12.9662
99,1234,55.574,12.9818
99,1234,55.574,12.9834
99,1234,55.574,12.9838
99,1234,55.574,12.9852
99,1234,55.574,12.9854
99,1234,55.574,12.9855
99,1234,55.574,12.9856
99,1234,55.574,12.9862
99,1234,55.574,12.9864
99,1234,55.574,12.9864
99,1234,55.574,12.9867
99,1234,55.574,12.9872
99,1234,55.574,12.9876
99,1234,55.574,12.9876
99,1234,55.574,12.9877
99,1234,55.574,12.9884
99,1234,55.574,12.9885
99,1234,55.574,12.9885
99,1234,55.574,12.9886
99,1234,55.574,12.9893
99,1234,55.574,12.9895
99,1234,55.574,13.0043
99,1234,55.574,13.0051
99,1234,55.574,13.0134
99,1234,55.574,13.0139
99,1234,55.574,13.0181
99,1234,55.574,13.0202
99,1234,55.574,13.0207
99,1234,55.574,13.021
99,1234,55.574,13.0215
99,1234,55.574,13.0216
99,1234,55.574,13.0252
99,1234,55.574,13.027
99,1234,55.574,13.0278
99,1234,55.574,13.0283
99,1234,55.574,13.0286
99,1234,55.574,13.0296
99,1234,55.574,13.0312
99,1234,55.574,13.0317
99,1234,55.574,13.0335
99,1234,55.574,13.0599
99,1234,55.574,13.0726
99,1234,55.5741,12.9295
99,1234,55.5741,12.933
99,1234,55.5741,12.9649
99,1234,55.5741,12.967
99,1234,55.5741,12.9671
99,1234,55.5741,12.9786
99,1234,55.5741,12.9847
99,1234,55.5741,12.9849
99,1234,55.5741,12.9851
99,1234,55.5741,12.9857
99,1234,55.5741,12.9858
99,1234,55.5741,12.9862
99,1234,55.5741,12.9864
99,1234,55.5741,12.9865
99,1234,55.5741,12.9867
99,1234,55.5741,12.9869
99,1234,55.5741,12.9875
99,1234,55.5741,12.9886
99,1234,55.5741,12.9887
99,1234,55.5741,12.989
99,1234,55.5741,12.9978
99,1234,55.5741,12.9999
99,1234,55.5741,13.0002
99,1234,55.5741,13.0023
99,1234,55.5741,13.0038
99,1234,55.5741,13.0056
99,1234,55.5741,13.0206
99,1234,55.5741,13.0224
99,1234,55.5741,13.0234
99,1234,55.5741,13.0251
99,1234,55.5741,13.0256
99,1234,55.5741,13.0256
99,1234,55.5741,13.0262
99,1234,55.5741,13.0274
99,1234,55.5741,13.0275
99,1234,55.5741,13.0282
99,1234,55.5741,13.0291
99,1234,55.5741,13.0298
99,1234,55.5741,13.0305
99,1234,55.5741,13.0313
99,1234,55.5741,13.0374
99,1234,55.5741,13.0691
99,1234,55.5742,12.9329
99,1234,55.5742,12.9369
99,1234,55.5742,12.9423
99,1234,55.5742,12.9448
99,1234,55.5742,12.9464
99,1234,55.5742,12.965
99,1234,55.5742,12.9836
99,1234,55.5742,12.9849
99,1234,55.5742,12.9852
99,1234,55.5742,12.9853
99,1234,55.5742,12.9855
99,1234,55.5742,12.9858
99,1234,55.5742,12.9858
99,1234,55.5742,12.9861
99,1234,55.5742,12.9862
99,1234,55.5742,12.9865
99,1234,55.5742,12.9869
99,1234,55.5742,12.987
99,1234,55.5742,12.9871
99,1234,55.5742,12.9873
99,1234,55.5742,12.9876
99,1234,55.5742,12.9877
99,1234,55.5742,12.988
99,1234,55.5742,12.9881
99,1234,55.5742,12.9894
99,1234,55.5742,12.992
99,1234,55.5742,12.9925
99,1234,55.5742,12.9984
99,1234,55.5742,12.9988
99,1234,55.5742,12.9996
99,1234,55.5742,13.0101
99,1234,55.5742,13.0126
99,1234,55.5742,13.0177
99,1234,55.5742,13.0194
99,1234,55.5742,13.0225
99,1234,55.5742,13.0229
99,1234,55.5742,13.0233
99,1234,55.5742,13.0239
99,1234,55.5742,13.0241
99,1234,55.5742,13.0256
99,1234,55.5742,13.0258
99,1234,55.5742,13.0269
99,1234,55.5742,13.0275
99,1234,55.5742,13.0285
99,1234,55.5742,13.0286
99,1234,55.5742,13.0288
99,1234,55.5742,13.0292
99,1234,55.5742,13.0293
99,1234,55.5742,13.0301
99,1234,55.5742,13.0306
99,1234,55.5742,13.0313
99,1234,55.5742,13.0332
99,1234,55.5742,13.0541
99,1234,55.5742,13.0543
99,1234,55.5742,13.0598
99,1234,55.5742,13.0659
99,1234,55.5742,13.0772
99,1234,55.5742,13.0815
99,1234,55.5743,12.9232
99,1234,55.5743,12.9236
99,1234,55.5743,12.9289
99,1234,55.5743,12.9414
99,1234,55.5743,12.9455
99,1234,55.5743,12.9467
99,1234,55.5743,12.9821
99,1234,55.5743,12.9848
99,1234,55.5743,12.9848
99,1234,55.5743,12.9848
99,1234,55.5743,12.985
99,1234,55.5743,12.9854
99,1234,55.5743,12.9863
99,1234,55.5743,12.9865
99,1234,55.5743,12.9865
99,1234,55.5743,12.9878
99,1234,55.5743,12.9891
99,1234,55.5743,12.9921
99,1234,55.5743,12.9992
99,1234,55.5743,13.0006
99,1234,55.5743,13.0011
99,1234,55.5743,13.0013
99,1234,55.5743,13.0044
99,1234,55.5743,13.0046
99,1234,55.5743,13.0061
99,1234,55.5743,13.0076
99,1234,55.5743,13.0134
99,1234,55.5743,13.0193
99,1234,55.5743,13.0198
99,1234,55.5743,13.0208
99,1234,55.5743,13.0238
99,1234,55.5743,13.0261
99,1234,55.5743,13.0263
99,1234,55.5743,13.0269
99,1234,55.5743,13.0277
99,1234,55.5743,13.0277
99,1234,55.5743,13.028
99,1234,55.5743,13.03
99,1234,55.5743,13.0324
99,1234,55.5743,13.0648
99,1234,55.5743,13.0751
99,1234,55.5743,13.0854
99,1234,55.5743,13.1211
99,1234,55.5743,13.1434
99,1234,55.5744,12.9343
99,1234,55.5744,12.9664
99,1234,55.5744,12.9849
99,1234,55.5744,12.9851
99,1234,55.5744,12.986
99,1234,55.5744,12.987
99,1234,55.5744,12.9875
99,1234,55.5744,12.9875
99,1234,55.5744,12.9882
99,1234,55.5744,12.9889
99,1234,55.5744,12.989
99,1234,55.5744,12.9893
99,1234,55.5744,12.9907
99,1234,55.5744,12.9972
99,1234,55.5744,12.9988
99,1234,55.5744,12.9993
99,1234,55.5744,13.002
99,1234,55.5744,13.0042
99,1234,55.5744,13.0146
99,1234,55.5744,13.0182
99,1234,55.5744,13.0186
99,1234,55.5744,13.0196
99,1234,55.5744,13.0207
99,1234,55.5744,13.0241
99,1234,55.5744,13.0247
99,1234,55.5744,13.0248
99,1234,55.5744,13.0294
99,1234,55.5744,13.03
99,1234,55.5744,13.0301
99,1234,55.5744,13.0306
99,1234,55.5744,13.0312
99,1234,55.5744,13.0404
99,1234,55.5744,13.0505
99,1234,55.5744,13.0509
99,1234,55.5744,13.0637
99,1234,55.5744,13.0642
99,1234,55.5744,13.0658
99,1234,55.5744,13.0661
99,1234,55.5745,12.9432
99,1234,55.5745,12.9477
99,1234,55.5745,12.9849
99,1234,55.5745,12.9859
99,1234,55.5745,12.9869
99,1234,55.5745,12.987
99,1234,55.5745,12.9886
99,1234,55.5745,12.9889
99,1234,55.5745,12.9909
99,1234,55.5745,12.9993
99,1234,55.5745,13.0003
99,1234,55.5745,13.0032
99,1234,55.5745,13.004
99,1234,55.5745,13.0053
99,1234,55.5745,13.0054
99,1234,55.5745,13.0056
99,1234,55.5745,13.0082
99,1234,55.5745,13.0191
99,1234,55.5745,13.0205
99,1234,55.5745,13.0213
99,1234,55.5745,13.0221
99,1234,55.5745,13.0227
99,1234,55.5745,13.0237
99,1234,55.5745,13.0277
99,1234,55.5745,13.0284
99,1234,55.5745,13.03
99,1234,55.5745,13.0317
99,1234,55.5745,13.0328
99,1234,55.5745,13.0338
99,1234,55.5745,13.0365
99,1234,55.5745,13.0416
99,1234,55.5745,13.0481
99,1234,55.5745,13.0532
99,1234,55.5745,13.0675
99,1234,55.5745,13.0813
99,1234,55.5746,12.9268
99,1234,55.5746,12.945
99,1234,55.5746,12.9451
99,1234,55.5746,12.9452
99,1234,55.5746,12.981
99,1234,55.5746,12.9826
99,1234,55.5746,12.9834
99,1234,55.5746,12.9835
99,1234,55.5746,12.9858
99,1234,55.5746,12.986
99,1234,55.5746,12.9861
99,1234,55.5746,12.9861
99,1234,55.5746,12.9866
99,1234,55.5746,12.9876
99,1234,55.5746,12.9884
99,1234,55.5746,12.9889
99,1234,55.5746,12.989
99,1234,55.5746,12.9895
99,1234,55.5746,12.9895
99,1234,55.5746,12.9896
99,1234,55.5746,12.9906
99,1234,55.5746,12.9906
99,1234,55.5746,12.9908
99,1234,55.5746,12.9911
99,1234,55.5746,12.9919
99,1234,55.5746,12.9965
99,1234,55.5746,13.0018
99,1234,55.5746,13.0021
99,1234,55.5746,13.0025
99,1234,55.5746,13.0042
99,1234,55.5746,13.0187
99,1234,55.5746,13.0202
99,1234,55.5746,13.0228
99,1234,55.5746,13.0264
99,1234,55.5746,13.0283
99,1234,55.5746,13.0286
99,1234,55.5746,13.0292
99,1234,55.5746,13.0294
99,1234,55.5746,13.0296
99,1234,55.5746,13.0298
99,1234,55.5746,13.0299
99,1234,55.5746,13.0314
99,1234,55.5746,13.0318
99,1234,55.5746,13.0319
99,1234,55.5746,13.0334
99,1234,55.5746,13.05
99,1234,55.5746,13.0693
99,1234,55.5746,13.083
99,1234,55.5746,13.0867
99,1234,55.5747,12.9406
99,1234,55.5747,12.9632
99,1234,55.5747,12.9805
99,1234,55.5747,12.9848
99,1234,55.5747,12.9852
99,1234,55.5747,12.9862
99,1234,55.5747,12.9863
99,1234,55.5747,12.9867
99,1234,55.5747,12.9869
99,1234,55.5747,12.9875
99,1234,55.5747,12.9876
99,1234,55.5747,12.988
99,1234,55.5747,12.9885
99,1234,55.5747,12.9889
99,1234,55.5747,12.9895
99,1234,55.5747,12.9902
99,1234,55.5747,13.0014
99,1234,55.5747,13.0027
99,1234,55.5747,13.0031
99,1234,55.5747,13.0052
99,1234,55.5747,13.0093
99,1234,55.5747,13.0175
99,1234,55.5747,13.0191
99,1234,55.5747,13.0235
99,1234,55.5747,13.024
99,1234,55.5747,13.0247
99,1234,55.5747,13.0262
99,1234,55.5747,13.0263
99,1234,55.5747,13.0264
99,1234,55.5747,13.0264
99,1234,55.5747,13.0276
99,1234,55.5747,13.0286
99,1234,55.5747,13.0302
99,1234,55.5747,13.0312
99,1234,55.5747,13.0326
99,1234,55.5747,13.0498
99,1234,55.5747,13.054
99,1234,55.5747,13.0644
99,1234,55.5747,13.0679
99,1234,55.5747,13.0706
99,1234,55.5747,13.0776
99,1234,55.5748,12.9344
99,1234,55.5748,12.9667
99,1234,55.5748,12.9815
99,1234,55.5748,12.9851
99,1234,55.5748,12.9855
99,1234,55.5748,12.9855
99,1234,55.5748,12.9866
99,1234,55.5748,12.9869
99,1234,55.5748,12.9877
99,1234,55.5748,12.9877
99,1234,55.5748,12.9884
99,1234,55.5748,12.9899
99,1234,55.5748,12.9943
99,1234,55.5748,13.0051
99,1234,55.5748,13.0063
99,1234,55.5748,13.0088
99,1234,55.5748,13.0102
99,1234,55.5748,13.0166
99,1234,55.5748,13.0169
99,1234,55.5748,13.0178
99,1234,55.5748,13.0188
99,1234,55.5748,13.0189
99,1234,55.5748,13.0209
99,1234,55.5748,13.0214
99,1234,55.5748,13.022
99,1234,55.5748,13.0222
99,1234,55.5748,13.0242
99,1234,55.5748,13.0248
99,1234,55.5748,13.0262
99,1234,55.5748,13.0276
99,1234,55.5748,13.0285
99,1234,55.5748,13.0286
99,1234,55.5748,13.0298
99,1234,55.5748,13.0305
99,1234,55.5748,13.0311
99,1234,55.5748,13.0317
99,1234,55.5748,13.0477
99,1234,55.5748,13.0487
99,1234,55.5748,13.0506
99,1234,55.5748,13.0513
99,1234,55.5748,13.0671
99,1234,55.5748,13.0717
99,1234,55.5748,13.0813
99,1234,55.5748,13.0835
99,1234,55.5748,13.1454
99,1234,55.5748,13.1469
99,1234,55.5749,12.9223
99,1234,55.5749,12.9407
99,1234,55.5749,12.9805
99,1234,55.5749,12.9816
99,1234,55.5749,12.9853
99,1234,55.5749,12.9854
99,1234,55.5749,12.986
99,1234,55.5749,12.9868
99,1234,55.5749,12.9868
99,1234,55.5749,12.9875
99,1234,55.5749,12.9876
99,1234,55.5749,12.9884
99,1234,55.5749,12.9893
99,1234,55.5749,12.9894
99,1234,55.5749,12.9894
99,1234,55.5749,12.9911
99,1234,55.5749,12.9922
99,1234,55.5749,12.9922
99,1234,55.5749,13.0012
99,1234,55.5749,13.0055
99,1234,55.5749,13.0063
99,1234,55.5749,13.0064
99,1234,55.5749,13.0096
99,1234,55.5749,13.0098
99,1234,55.5749,13.0193
99,1234,55.5749,13.0219
99,1234,55.5749,13.0265
99,1234,55.5749,13.0299
99,1234,55.5749,13.031
99,1234,55.5749,13.0375
99,1234,55.5749,13.0434
99,1234,55.5749,13.1455
99,1234,55.5749,13.148
99,1234,55.575,12.9308
99,1234,55.575,12.9322
99,1234,55.575,12.9355
99,1234,55.575,12.9803
99,1234,55.575,12.9804
99,1234,55.575,12.9828
99,1234,55.575,12.985
99,1234,55.575,12.985
99,1234,55.575,12.9856
99,1234,55.575,12.986
99,1234,55.575,12.9867
99,1234,55.575,12.9869
99,1234,55.575,12.9872
99,1234,55.575,12.9873
99,1234,55.575,12.9873
99,1234,55.575,12.9883
99,1234,55.575,12.9884
99,1234,55.575,12.989
99,1234,55.575,12.9922
99,1234,55.575,12.9956
99,1234,55.575,13.0118
99,1234,55.575,13.0118
99,1234,55.575,13.0192
99,1234,55.575,13.0217
99,1234,55.575,13.0246
99,1234,55.575,13.0283
99,1234,55.575,13.0286
99,1234,55.575,13.0293
99,1234,55.575,13.0296
99,1234,55.575,13.0338
99,1234,55.575,13.0347
99,1234,55.575,13.0507
99,1234,55.575,13.055
99,1234,55.575,13.0721
99,1234,55.575,13.0774
99,1234,55.575,13.146
99,1234,55.5751,12.9612
99,1234,55.5751,12.9784
99,1234,55.5751,12.9814
99,1234,55.5751,12.985
99,1234,55.5751,12.9851
99,1234,55.5751,12.9852
99,1234,55.5751,12.9853
99,1234,55.5751,12.9861
99,1234,55.5751,12.9865
99,1234,55.5751,12.9876
99,1234,55.5751,12.9876
99,1234,55.5751,12.9878
99,1234,55.5751,12.9883
99,1234,55.5751,12.9884
99,1234,55.5751,12.9884
99,1234,55.5751,12.989
99,1234,55.5751,12.9891
99,1234,55.5751,12.9892
99,1234,55.5751,12.9892
99,1234,55.5751,13.0001
99,1234,55.5751,13.0021
99,1234,55.5751,13.0045
99,1234,55.5751,13.0053
99,1234,55.5751,13.0068
99,1234,55.5751,13.0075
99,1234,55.5751,13.0081
99,1234,55.5751,13.0158
99,1234,55.5751,13.0182
99,1234,55.5751,13.0189
99,1234,55.5751,13.0196
99,1234,55.5751,13.0213
99,1234,55.5751,13.023
99,1234,55.5751,13.0263
99,1234,55.5751,13.0263
99,1234,55.5751,13.0288
99,1234,55.5751,13.0305
99,1234,55.5751,13.0311
99,1234,55.5751,13.0315
99,1234,55.5751,13.043
99,1234,55.5751,13.05
99,1234,55.5751,13.0537
99,1234,55.5751,13.0576
99,1234,55.5751,13.0584
99,1234,55.5751,13.064
99,1234,55.5751,13.1477
99,1234,55.5752,12.9322
99,1234,55.5752,12.9343
99,1234,55.5752,12.9654
99,1234,55.5752,12.9848
99,1234,55.5752,12.9851
99,1234,55.5752,12.9853
99,1234,55.5752,12.9854
99,1234,55.5752,12.9857
99,1234,55.5752,12.9857
99,1234,55.5752,12.986
99,1234,55.5752,12.9862
99,1234,55.5752,12.9865
99,1234,55.5752,12.9865
99,1234,55.5752,12.9868
99,1234,55.5752,12.987
99,1234,55.5752,12.9872
99,1234,55.5752,12.9877
99,1234,55.5752,12.9877
99,1234,55.5752,12.9878
99,1234,55.5752,12.9879
99,1234,55.5752,12.9882
99,1234,55.5752,12.9882
99,1234,55.5752,12.9887
99,1234,55.5752,12.9888
99,1234,55.5752,12.9889
99,1234,55.5752,12.9895
99,1234,55.5752,12.9994
99,1234,55.5752,13.0008
99,1234,55.5752,13.0038
99,1234,55.5752,13.0046
99,1234,55.5752,13.0207
99,1234,55.5752,13.0224
99,1234,55.5752,13.0237
99,1234,55.5752,13.0243
99,1234,55.5752,13.0264
99,1234,55.5752,13.0268
99,1234,55.5752,13.0284
99,1234,55.5752,13.0287
99,1234,55.5752,13.0287
99,1234,55.5752,13.0312
99,1234,55.5752,13.0319
99,1234,55.5752,13.0337
99,1234,55.5752,13.0376
99,1234,55.5752,13.0415
99,1234,55.5752,13.0421
99,1234,55.5752,13.0498
99,1234,55.5752,13.0536
99,1234,55.5752,13.0558
99,1234,55.5752,13.0639
99,1234,55.5752,13.0851
99,1234,55.5752,13.087
99,1234,55.5752,13.1461
99,1234,55.5752,13.1486
99,1234,55.5753,12.9848
99,1234,55.5753,12.9857
99,1234,55.5753,12.986
99,1234,55.5753,12.9862
99,1234,55.5753,12.9868
99,1234,55.5753,12.9869
99,1234,55.5753,12.987
99,1234,55.5753,12.9872
99,1234,55.5753,12.9874
99,1234,55.5753,12.9874
99,1234,55.5753,12.9875
99,1234,55.5753,12.9881
99,1234,55.5753,12.9888
99,1234,55.5753,12.9889
99,1234,55.5753,12.9895
99,1234,55.5753,12.9906
99,1234,55.5753,12.9919
99,1234,55.5753,13.0012
99,1234,55.5753,13.0021
99,1234,55.5753,13.0036
99,1234,55.5753,13.0047
99,1234,55.5753,13.0162
99,1234,55.5753,13.0171
99,1234,55.5753,13.0171
99,1234,55.5753,13.0191
99,1234,55.5753,13.0221
99,1234,55.5753,13.0251
99,1234,55.5753,13.0259
99,1234,55.5753,13.0263
99,1234,55.5753,13.0265
99,1234,55.5753,13.0312
99,1234,55.5753,13.0319
99,1234,55.5753,13.0496
99,1234,55.5753,13.0534
99,1234,55.5753,13.0587
99,1234,55.5753,13.063
99,1234,55.5753,13.0829
99,1234,55.5753,13.0834
99,1234,55.5753,13.0849
99,1234,55.5754,12.9248
99,1234,55.5754,12.9831
99,1234,55.5754,12.9843
99,1234,55.5754,12.9852
99,1234,55.5754,12.9853
99,1234,55.5754,12.9856
99,1234,55.5754,12.9858
99,1234,55.5754,12.9864
99,1234,55.5754,12.9864
99,1234,55.5754,12.9864
99,1234,55.5754,12.9866
99,1234,55.5754,12.9866
99,1234,55.5754,12.9868
99,1234,55.5754,12.9871
99,1234,55.5754,12.9871
99,1234,55.5754,12.9872
99,1234,55.5754,12.9872
99,1234,55.5754,12.988
99,1234,55.5754,12.9883
99,1234,55.5754,12.9886
99,1234,55.5754,12.9895
99,1234,55.5754,12.9897
99,1234,55.5754,12.9911
99,1234,55.5754,12.9925
99,1234,55.5754,12.9967
99,1234,55.5754,12.9993
99,1234,55.5754,13.0007
99,1234,55.5754,13.002
99,1234,55.5754,13.0021
99,1234,55.5754,13.0181
99,1234,55.5754,13.0193
99,1234,55.5754,13.0203
99,1234,55.5754,13.022
99,1234,55.5754,13.0231
99,1234,55.5754,13.0287
99,1234,55.5754,13.0293
99,1234,55.5754,13.03
99,1234,55.5754,13.0306
99,1234,55.5754,13.0341
99,1234,55.5754,13.0381
99,1234,55.5754,13.0492
99,1234,55.5754,13.0607
99,1234,55.5754,13.0797
99,1234,55.5754,13.0827
99,1234,55.5754,13.0849
99,1234,55.5755,12.9696
99,1234,55.5755,12.9847
99,1234,55.5755,12.9858
99,1234,55.5755,12.9858
99,1234,55.5755,12.9859
99,1234,55.5755,12.9861
99,1234,55.5755,12.9864
99,1234,55.5755,12.9864
99,1234,55.5755,12.9865
99,1234,55.5755,12.9865
99,1234,55.5755,12.9867
99,1234,55.5755,12.9869
99,1234,55.5755,12.9869
99,1234,55.5755,12.987
99,1234,55.5755,12.9873
99,1234,55.5755,12.9878
99,1234,55.5755,12.9879
99,1234,55.5755,12.9881
99,1234,55.5755,12.9884
99,1234,55.5755,12.9888
99,1234,55.5755,12.9892
99,1234,55.5755,12.99
99,1234,55.5755,12.99
99,1234,55.5755,12.991
99,1234,55.5755,13.0015
99,1234,55.5755,13.0046
99,1234,55.5755,13.0182
99,1234,55.5755,13.0207
99,1234,55.5755,13.0248
99,1234,55.5755,13.0284
99,1234,55.5755,13.0286
99,1234,55.5755,13.0304
99,1234,55.5755,13.0305
99,1234,55.5755,13.031
99,1234,55.5755,13.0311
99,1234,55.5755,13.0329
99,1234,55.5755,13.0344
99,1234,55.5755,13.0499
99,1234,55.5755,13.0518
99,1234,55.5755,13.0637
99,1234,55.5755,13.0721
99,1234,55.5755,13.0796
99,1234,55.5755,13.1497
99,1234,55.5756,12.9271
99,1234,55.5756,12.9647
99,1234,55.5756,12.9758
99,1234,55.5756,12.9864
99,1234,55.5756,12.9865
99,1234,55.5756,12.9878
99,1234,55.5756,12.9885
99,1234,55.5756,12.99
